stemmed_text;Score;Sentiment
['wts', 'jual', 'cepat', 'soflens', 'kali', 'silky', 'grey', 'minus', 'ke', 'baru', 'buka', 'di', 'toko', 'nyata', 'salah', 'minus', 'wts', 'wtb', 'zonauang'];-2;Negatif
['bismillah', 'toko', 'sudah', 'buka', 'ya', 'cek', 'turnitin', 'cek', 'ai', 'akun', 'turnitin', 'sudah', 'ready', 'yuk', 'wa', 'di', 'bio', 'zonauang', 'zonaba'];2;Positif
['gajadi', 'langgan', 'kopi', 'di', 'toko', 'ungu', 'itu', 'semenjak', 'promosi', 'pakai', 'ai', 'get', 'that', 'dogshit', 'outta', 'my', 'coffee'];0;Netral
['jackcfrost', 'cafe', 'atau', 'toko', 'mulai', 'lirik', 'lagu', 'buat', 'ai'];3;Positif
['basebdg', 'spv', 'aku', 'ge', 'kadang', 'suka', 'pakai', 'sunda', 'kasar', 'omong', 'nya', 'kalau', 'ke', 'anak', 'anak', 'tapi', 'ya', 'balik', 'lagi', 'bagaimana', 'bahasa', 'hari', 'atas', 'kamu', 'obrol', 'sama', 'yang', 'lain', 'ai', 'atas', 'akumah', 'memang', 'begitu', 'bahasa', 'hari', 'hari', 'sama', 'anak', 'toko', 'ya', 'jadi', 'ai', 'yang', 'sudah', 'biasa', 'mah', 'dianggep', 'biasa', 'weh', 'erti', 'sikon', 'juga'];-10;Negatif
['untuk', 'kolaborasi', 'interaktif', 'bareng', 'ai', 'saya', 'ingin', 'bangun', 'fitur', 'checkout', 'untuk', 'toko', 'online', 'mulai', 'dari', 'desain', 'schema', 'database', 'telah', 'itu', 'tunggu', 'saya', 'konfirmasi', 'belum', 'lanjut', 'ke', 'bagi', 'ikut', 'ikan', 'kode', 'dan', 'jelas', 'tiap', 'tahap', 'jangan', 'lompatlompat', 'ainya'];-4;Negatif
['kesel', 'bjir', 'sama', 'toko', 'sopi', 'yang', 'pakai', 'auto', 'respond', 'ai', 'begitu'];-1;Negatif
['tzzup', 'nake', 'hear', 'pe', 'nake', 'experience', 'toko', 'weh', 'aku', 'ai', 'oua', 'toe', 'tuku', 'ha', 'ivi'];0;Netral
['rintis', 'berat', 'waris', 'juga', 'berat', 'apalagi', 'ai', 'waris', 'duh', 'ini', 'tata', 'kelola', 'banyak', 'yang', 'harus', 'baik', 'maklum', 'dagang', 'mulai', 'dari', 'toko', 'sekarang', 'punya', 'prestasi', 'diri'];-3;Negatif
['google', 'chrome', 'kelarin', 'tugas', 'mager', 'sekarang', 'ada', 'ai', 'yang', 'rangkum', 'kesan', 'toko', 'online', 'biar', 'shopping', 'makin', 'ngebut', 'tinggal', 'baca', 'klik', 'done', 'shoppingai'];-2;Negatif
['masuk', 'ke', 'toko', 'laptop', 'pakai', 'stelan', 'gembel', 'ditawarinnya', 'axioo', 'sama', 'advan', 'ajg', 'kesel', 'kan', 'gua', 'gua', 'keluar', 'tahu', 'tentang', 'prosesor', 'yang', 'kompatibel', 'buat', 'workload', 'ai', 'detil', 'cache', 'sampai', 'tdpnya', 'head', 'salesnya', 'kikuk', 'kata', 'barang', 'belum', 'ada', 'detik', 'kemudian', 'gua', 'tinggal', 'cabut'];-8;Negatif
['gue', 'bagai', 'beli', 'sudah', 'amat', 'sangat', 'jarang', 'pakai', 'tokopedia', 'sejak', 'customer', 'carenya', 'ai', 'terus', 'beli', 'di', 'tiktok', 'shop', 'juga', 'beberapa', 'kali', 'beli', 'barang', 'jumlah', 'kurang', 'bahkan', 'beli', 'di', 'toko', 'resmi', 'sekalipun', 'jauh', 'ini', 'yang', 'masih', 'normal', 'laz', 'amp', 'shopee', 'cust', 'care', 'manusia'];2;Positif
['google', 'kenal', 'fitur', 'ulas', 'toko', 'bas', 'ai', 'di', 'chrome'];0;Netral
['chatgpt', 'dan', 'ai', 'jenis', 'dapat', 'hasil', 'teks', 'serba', 'guna', 'masuk', 'untuk', 'bantu', 'kembang', 'toko', 'online', 'ini', 'dia', 'ide', 'promptnya'];0;Netral
['morning', 'lucky', 'me', 'keluar', 'living', 'area', 'buat', 'explore', 'hari', 'ini', 'cerah', 'banget', 'malah', 'kata', 'ai', 'terik', 'lur', 'terus', 'masuk', 'ke', 'toko', 'gelato', 'karena', 'aus', 'dan', 'rasa', 'enak', 'banget', 'good', 'mood', 'asli'];0;Netral
['dz', 'kimline', 'factory', 'outlet', 'logo', 'dz', 'kimline', 'factory', 'outlet', 'adalah', 'buah', 'toko', 'pakai', 'yang', 'diri', 'pada', 'tahun', 'di', 'indonesia', 'outlet', 'ini', 'kenal', 'bagai', 'tempat', 'belanja', 'yang', 'sedia', 'bagai', 'download', 'vector', 'gratis', 'ai', 'eps', 'cdr', 'pdf', 'png'];-3;Negatif
['jadelotussh', 'wah', 'bestie', 'maaf', 'nih', 'gue', 'ai', 'doang', 'tidak', 'bisa', 'belikan', 'roti', 'unyil', 'abon', 'langsung', 'tapi', 'kalau', 'mau', 'gue', 'bisa', 'kasih', 'resep', 'bikin', 'sendiri', 'atau', 'cari', 'toko', 'dekat', 'di', 'lokasi', 'kamu', 'mau'];-4;Negatif
['milik', 'sekarang', 'juga', 'dan', 'nikmat', 'canggih', 'fitur', 'galaxy', 'ai', 'selain', 'tampil', 'yang', 'kece', 'habis', 'performa', 'juga', 'kelas', 'atas', 'sob', 'dapat', 'mulai', 'dari', 'rp', 'dan', 'nikmat', 'agam', 'bonus', 'di', 'toko', 'erafone', 'dan'];2;Positif
['maszobirin', 'arsipaja', 'lah', 'di', 'negara', 'kita', 'saja', 'ratus', 'juta', 'orang', 'jadi', 'langgan', 'platform', 'jadi', 'driver', 'dan', 'juga', 'jadi', 'mitra', 'toko', 'aplikasi', 'olshop', 'yang', 'jelasjelas', 'rupa', 'teknologi', 'bas', 'ai', 'engineering', 'kok', 'bisabisanya', 'bilang', 'tidak', 'guna', 'dan', 'tidak', 'laku', 'punya', 'otak', 'kok', 'bisa', 'goblok', 'banget', 'sih'];0;Netral
['karton', 'cuma', 'ke', 'selisih', 'lumayan', 'sama', 'yang', 'di', 'toko', 'bisa', 'buat', 'jual', 'lagi', 'ini', 'bayar', 'cod', 'lebih', 'murah', 'hastoterbuktisalah', 'kakang', 'opporenoseriesdishopee', 'nyuci', 'sekolahrakyat', 'paksby', 'hidupblonde', 'dion', 'rakyatbutuhrevolusi', 'efisiensi'];0;Netral
['ramakng', 'belum', 'padahal', 'ram', 'aku', 'belum', 'buka', 'toko', 'es', 'krim', 'pabrik', 'kertas', 'dkk', 'tapi', 'ya', 'tetap', 'bosan', 'ai', 'wkwkk'];3;Positif
['unsoedmfs', 'toko', 'bangun'];0;Netral
['rememberpersib', 'naha', 'ai', 'banget', 'hayang', 'eta', 'mnh', 'nya', 'nyaho', 'teu', 'nukitu', 'teh', 'pakai', 'pihak', 'alias', 'siga', 'meuli', 'adidas', 'polos', 'kak', 'toko', 'resmi', 'di', 'mall', 'mall'];1;Positif
['lemme', 'nyalon', 'ada', 'ai', 'ai', 'juga', 'nyalon', 'duduk', 'di', 'belah', 'not', 'gue', 'lho', 'ini', 'cece', 'anak', 'kok', 'milik', 'toko', 'emas', 'daerah', 'kan', 'sudah', 'mau', 'sanggah', 'tapi', 'kemudian', 'anak', 'juga', 'bilang', 'ih', 'rambut', 'cece', 'bagus', 'ya', 'mi', 'diam', 'saat', 'enih', 'gue', 'kira', 'anak', 'juragan', 'emas', 'bjir'];-3;Negatif
['mentangmentang', 'orang', 'juga', 'samasama', 'punya', 'franchise', 'toko', 'ini', 'bisabisanya', 'omong', 'kata', 'mau', 'tutup', 'mbak', 'dapuranehanya', 'duit', 'juta', 'saja', 'kayak', 'hell', 'orang', 'duit', 'mulut', 'seram', 'banget', 'ai', 'ai', 'ini'];-4;Negatif
['capek', 'debat', 'sama', 'orang', 'non', 'artist', 'tentang', 'ai', 'art', 'malah', 'di', 'katain', 'tolak', 'maju', 'teknologi', 'terus', 'di', 'bandinginnya', 'sama', 'isu', 'toko', 'offline', 'dan', 'online'];1;Positif
['bedumpy', 'tanyarlfes', 'iklan', 'dari', 'toko', 'oren', 'kah', 'aku', 'lihat', 'iklan', 'ya', 'di', 'hp', 'kayak', 'sih', 'ayam', 'itu', 'buat', 'sama', 'ai', 'deh', 'cmiiw', 'ya', 'plis'];2;Positif
['shenzhen', 'uji', 'coba', 'robot', 'logistik', 'tenaga', 'ai', 'yang', 'bisa', 'naik', 'kereta', 'metro', 'atur', 'rute', 'sendiri', 'dan', 'antar', 'barang', 'ke', 'toko', 'stasiun', 'ini', 'jadi', 'robot', 'antar', 'pertama', 'di', 'dunia', 'yang', 'operasi', 'dalam', 'sistem', 'metro', 'jika', 'hasil', 'lebih', 'dari', 'stasiun', 'bisa', 'alih', 'ke', 'sistem', 'kirim'];1;Positif
['yunhoeitiz', 'syank', 'ini', 'yuno', 'ai', 'no', 'pergih', 'ketam', 'tibax', 'perutny', 'lilit', 'akhir', 'dengan', 'jalan', 'sipit', 'ia', 'sampai', 'di', 'depan', 'temfat', 'buang', 'pup', 'iya', 'ingat', 'kalau', 'makan', 'toq', 'tadi', 'belum', 'bayar', 'mungkin', 'emih', 'smwa', 'balazan', 'ataz', 'slah', 'saat', 'selesai', 'iya', 'segera', 'bal', 'ke', 'toko', 'dan', 'membyr', 'pakai', 'daun', 'taman'];-3;Negatif
['unpaidyapper', 'okaaay', 'maacii', 'ai', 'kamu', 'ada', 'langgan', 'toko', 'tidak', 'sana'];0;Netral
['munvess', 'katakata', 'manis', 'mah', 'sama', 'admin', 'toko', 'online', 'juga', 'bisa', 'nder'];1;Positif
['ai', 'toko', 'tekstil', 'adalah', 'tempat', 'di', 'mana', 'anda', 'bisa', 'temu', 'bagai', 'jenis', 'produk', 'tekstil', 'seperti', 'pakai', 'kain', 'benang', 'dan', 'lainlain', 'apakah', 'anda', 'sedang', 'cari', 'informasi', 'tentang', 'toko', 'tekstil', 'tentu', 'atau', 'ingin', 'tahu', 'lebih', 'banyak', 'tentang', 'produk', 'tekstil', 'yang', 'sedia'];-2;Negatif
['dengan', 'desain', 'ramping', 'serta', 'layar', 'hz', 'makin', 'puas', 'deh', 'dalam', 'jalan', 'hari', 'kamera', 'dual', 'ai', 'mp', 'juga', 'siap', 'abadi', 'momen', 'harga', 'lho', 'dapat', 'sekarang', 'juga', 'di', 'toko', 'erafone', 'atau'];8;Positif
['bajing', 'lagi', 'iseng', 'sih', 'ai', 'di', 'toko', 'malah', 'dikokop', 'aaaarrrrgghhhhh', 'mydei', 'aba', 'aba', 'dulu', 'kenapa', 'dia', 'refleks', 'njerit'];0;Netral
['reinapsikologi', 'liminals', 'gambar', 'ini', 'tampak', 'buat', 'dengan', 'ai', 'atau', 'edit', 'cara', 'digital', 'untuk', 'efek', 'liminal', 'tidak', 'ada', 'lokasi', 'toys', 'r', 'us', 'asli', 'yang', 'isolasi', 'di', 'hutan', 'kabut', 'seperti', 'itu', 'tokotoko', 'biasa', 'ada', 'di', 'area', 'urban', 'potret', 'asli', 'mungkin', 'tidak', 'ada', 'tapi', 'ini', 'mirip', 'dengan', 'fotofoto', 'toko'];-2;Negatif
['di', 'dom', 'aku', 'ada', 'toko', 'jus', 'baru', 'buka', 'yang', 'lumayan', 'enak', 'pengin', 'langgan', 'tapi', 'logo', 'mereka', 'buat', 'pakai', 'ai'];1;Positif
['chocolatos', 'an', 'box', 'isi', 'pcs', 'harga', 'di', 'toko', 'grosir', 'offline', 'denpasar', 'ribu', 'di', 'online', 'lebih', 'mahal', 'tidak', 'nemu', 'yang', 'bisa', 'lebih', 'murah', 'rata', 'atas', 'ribu', 'mana', 'mereka', 'cari', 'barang', 'murah', 'begini', 'apa', 'beli', 'per', 'kardus', 'mungkin', 'lalu', 'di', 'ecer', 'jatuh', 'bisa', 'lebih', 'murah'];-3;Negatif
['malas', 'banget', 'sudah', 'mau', 'custom', 'keychain', 'sudah', 'chat', 'toko', 'ya', 'tapi', 'malah', 'balas', 'pakai', 'ai', 'toko', 'ya', 'begitu', 'cepat', 'balas', 'dong', 'min', 'biar', 'cepat', 'juga', 'ku', 'cowok'];3;Positif
['jone', 'bea', 'i', 'he', 'ene', 'lea', 'aki', 'saja', 'gaahi', 'lea', 'nih', 'nae', 'tui', 'saja', 'toko', 'lah', 'kiate', 'ia', 'bea', 'behe', 'ai', 'e', 'jisu', 'ki', 'he', 'kau', 'jiu', 'nae', 'tui', 'kiate', 'ia', 'kabau', 'te', 'mou', 'nofo', 'mau', 'i', 'he', 'eku', 'lea', 'bea', 'kok', 'eku', 'kau', 'akoga', 'mooni', 'akimoutolu', 'bea', 'te', 'mou', 'ilo', 'saja', 'mooni', 'bea', 'e', 'fakatauataina', 'i'];-3;Negatif
['aku', 'pesan', 'paket', 'di', 'shopee', 'sistem', 'bayar', 'cod', 'pas', 'paket', 'sampai', 'taruh', 'teras', 'sama', 'kurir', 'tidak', 'suruh', 'bayar', 'pas', 'cek', 'paket', 'kok', 'cod', 'cek', 'dulu', 'tidak', 'loh', 'aku', 'bingung', 'kan', 'langsung', 'aku', 'chat', 'admin', 'toko', 'malah', 'di', 'balas', 'pakai', 'bot', 'ai', 'begitu', 'aku', 'chat', 'kurir', 'biasa', 'kata', 'dia', 'bukan'];0;Netral
['dimdimmm', 'cerinejkt', 'ai', 'kamu', 'mah', 'kan', 'bisa', 'beli', 'se', 'toko', 'toko', 'mas', 'mas', 'rian'];0;Netral
['toko', 'ritel', 'mulai', 'guna', 'kamera', 'bas', 'ai', 'yang', 'bisa', 'deteksi', 'gerak', 'curiga', 'hanya', 'dalam', 'hitung', 'detik', 'sistem', 'ini', 'analis', 'ribu', 'data', 'cara', 'real', 'time', 'bantu', 'cegah', 'curi', 'namun', 'guna', 'teknologi', 'ini', 'juga', 'timbul', 'khawatir', 'soal', 'privasi', 'sumber'];-1;Negatif
['beberapa', 'kali', 'nang', 'toko', 'kopi', 'podjok', 'sar', 'gede', 'ben', 'mrono', 'mesti', 'sepi', 'akhir', 'mung', 'antri', 'iki', 'ndelok', 'ning', 'beberapa', 'akun', 'piknik', 'kok', 'mesti', 'rame', 'sih', 'bingung', 'ai'];-4;Negatif
['need', 'fh', 'yang', 'bisa', 'proses', 'gemini', 'ai', 'dong', 'zonauang'];0;Netral
['gemini', 'ai', 'sharing', 'tahun', 'dong', 'zonauang'];1;Positif
['ih', 'akak', 'banget', 'ada', 'yang', 'pakai', 'foto', 'di', 'toko', 'aku', 'jadi', 'video', 'iklan', 'pakai', 'mbak', 'ai', 'moga', 'aku', 'selalu', 'ingat', 'asih', 'watermark', 'ya', 'tapi', 'link', 'ya', 'benar', 'sih', 'ke', 'aku', 'ehe', 'ehe', 'harga', 'di', 'sini', 'harga', 'dp', 'po', 'light', 'stick', 'bts', 'ya'];7;Positif
['bayubpn', 'bayubpn', 'siap', 'ini', 'dia', 'video', 'budi', 'dan', 'abang', 'raji', 'di', 'toko', 'elektronik', 'tvnya', 'pas', 'banget', 'buat', 'main', 'pas', 'tidak', 'pakai', 'delay'];2;Positif
['apa', 'deh', 'sih', 'toko', 'oren', 'iklan', 'pakai', 'ai'];-1;Negatif
['tidak', 'suka', 'banget', 'kalau', 'toko', 'pakai', 'assistant', 'ai', 'buat', 'jawab', 'tanya', 'cust', 'tidak', 'asa', 'informatif', 'dan', 'percaya', 'apalagi', 'kalau', 'urgent', 'dan', 'tanya', 'detail'];0;Netral
['bundling', 'buku', 'topik', 'produktif', 'mulai', 'dari', 'public', 'speaking', 'prompt', 'ai', 'python', 'digital', 'marketing', 'dapat', 'free', 'merchandise', 'eksklusif', 'periode', 'juni', 'agustus', 'cek', 'lengkap', 'di', 'webstoretoko', 'oren', 'kami', 'link', 'on', 'bio'];2;Positif
['dengan', 'kamera', 'ai', 'mp', 'jepret', 'apa', 'cara', 'lebih', 'detail', 'dan', 'jelas', 'sob', 'layar', 'yang', 'balut', 'corning', 'gorilla', 'glass', 'ini', 'juga', 'bisa', 'banget', 'bikin', 'layar', 'makin', 'awet', 'dan', 'tidak', 'mudah', 'gores', 'dapat', 'sekarang', 'di', 'toko', 'erafone', 'dan'];3;Positif
['tokocrypto', 'masbudisam', 'ai', 'pindahin', 'semua', 'bone', 'ai', 'dari', 'idx', 'ke', 'toko', 'kalau', 'benar', 'list', 'bone', 'ai', 'punya', 'banyak', 'kamu', 'owang', 'percaya', 'sama', 'ai'];0;Netral
['otoritas', 'privasi', 'jerman', 'ingat', 'apple', 'dan', 'google', 'agar', 'segera', 'cabut', 'aplikasi', 'ai', 'asal', 'tiongkok', 'deepseek', 'dari', 'toko', 'aplikasi', 'mereka', 'aplikasi', 'ini', 'anggap', 'ilegal', 'karena', 'transfer', 'data', 'guna', 'ke', 'china', 'tanpa', 'lindung', 'pada'];-7;Negatif
['jurnalpatrolinewsc', 'jakarta', 'otoritas', 'lindung', 'data', 'jerman', 'aju', 'minta', 'kepada', 'apple', 'dan', 'google', 'agar', 'segera', 'hapus', 'aplikasi', 'buat', 'usaha', 'ai', 'asal', 'tiongkok', 'deepseek', 'dari', 'toko', 'aplikasi', 'di', 'wilayah', 'jerman'];-5;Negatif
['kemarin', 'lihat', 'sopi', 'terus', 'ketemu', 'toko', 'ini', 'aku', 'lihat', 'produk', 'dan', 'aku', 'yakin', 'model', 'yang', 'pakai', 'itu', 'ai'];4;Positif
['sekolah', 'dapat', 'dana', 'bos', 'kerja', 'tapi', 'guna', 'wajib', 'untuk', 'latih', 'coding', 'dan', 'ai', 'ibarat', 'seperti', 'beri', 'bantu', 'uang', 'tapi', 'harus', 'belanja', 'di', 'toko', 'milik', 'sih', 'beri'];3;Positif
['tws', 'yang', 'sudah', 'lengkap', 'dengan', 'fitur', 'ai', 'live', 'translator', 'pecah', 'dinding', 'bahasa', 'yang', 'bikin', 'kamu', 'jadi', 'makin', 'bisa', 'komunikasi', 'dengan', 'orang', 'asing', 'dapat', 'sekarang', 'di', 'toko', 'erafone', 'daftar'];-1;Negatif
['girlinanger', 'kamu', 'kenapa', 'egk', 'bilang', 'aku', 'ai', 'sini', 'ke', 'toko', 'ku', 'bes'];0;Netral
['ai', 'suruh', 'njalanin', 'toko', 'hasil', 'rugi', 'aco', 'delusional', 'eksperimen', 'ini', 'nunjukin', 'ai', 'siap', 'jadi', 'middlemanager', 'tapi', 'masih', 'butuh', 'banyak', 'training', 'belum', 'bisa', 'ganti', 'manusia', 'sepenuh', 'masa', 'depan', 'ekonomi', 'bareng', 'ai', 'bakal', 'makin', 'seru'];1;Positif
['flipid', 'top', 'up', 'ribu', 'langsung', 'qris', 'ke', 'toko', 'langgan', 'ribu', 'gagal', 'terus', 'sampai', 'kali', 'tapi', 'saldo', 'sedot', 'di', 'riwayat', 'transaksi', 'tidak', 'ada', 'riwayat', 'bayar', 'qrisnya', 'sudah', 'chat', 'bantu', 'di', 'aplikasi', 'diarahin', 'ke', 'ai', 'terus', 'kurang', 'helpful', 'plis', 'help', 'ribu', 'saya', 'tidak', 'ada', 'jelas'];1;Positif
['duh', 'malas', 'banget', 'beli', 'barang', 'tapi', 'toko', 'ya', 'bikin', 'iklan', 'ya', 'pakai', 'ai'];1;Positif
['firstkao', 'gantung', 'toko', 'sih', 'nder', 'biasa', 'yang', 'model', 'begini', 'biasa', 'sudah', 'automasi', 'ai', 'replynya', 'banyak', 'jadi', 'sudah', 'jarang', 'baca', 'chat', 'dan', 'note', 'langsung', 'kirim', 'saja', 'kalau', 'ngarepin', 'dari', 'mereka', 'sudah', 'tidak', 'bisa', 'minta', 'jasa', 'shipping', 'saja', 'untuk', 'console', 'last', 'option'];-3;Negatif
['di', 'jepang', 'ada', 'toko', 'dengan', 'layan', 'robot', 'yang', 'operasi', 'oleh', 'orang', 'disabilitas', 'di', 'indonesia', 'malah', 'pasuk', 'ai', 'ke', 'kurikulum', 'didik', 'dan', 'hanya', 'batas', 'guna', 'bukan', 'buat', 'wkwkwkwkwk'];-1;Negatif
['blankbanget', 'ersthaa', 'kegblgnunfaedh', 'foto', 'bangun', 'alfamart', 'di', 'puncak', 'gunung', 'selamat', 'dan', 'gunung', 'ungar', 'mungkin', 'besar', 'buat', 'ai', 'atau', 'edit', 'tidak', 'ada', 'bukti', 'resmi', 'bahwa', 'alfamart', 'ada', 'di', 'lokasi', 'sebut', 'dan', 'bangun', 'toko', 'di', 'tinggi', 'seperti', 'itu', 'sangat', 'tidak', 'praktis', 'karena', 'medan', 'dan', 'logistik', 'cari', 'web', 'tidak'];-5;Negatif
['maake', 'bea', 'fakamoui', 'eia', 'saja', 'toko', 'lah', 'nae', 'mahaki', 'i', 'he', 'mahaki', 'kehekehe', 'mau', 'ini', 'kabuji', 'saja', 'kau', 'tevolo', 'toko', 'lah', 'bea', 'ini', 'taofi', 'ke', 'oua', 'e', 'lea', 'saja', 'kau', 'tevolo', 'koeuhi', 'kuo', 'nau', 'ilo', 'ia', 'bea', 'bogibogi', 'ai', 'naa', 'ini', 'tuh', 'hake', 'oku', 'teeki', 'aho', 'bea', 'aku', 'ia', 'kituaa', 'o', 'mole', 'satu', 'ki', 'he', 'botu'];-3;Negatif
['bisa', 'banget', 'kamu', 'andal', 'buat', 'abadi', 'segala', 'momen', 'hari', 'kamera', 'ai', 'mp', 'yang', 'detail', 'ikan', 'segala', 'indah', 'layak', 'profesional', 'dapat', 'sekarang', 'di', 'toko', 'erafone', 'dan'];3;Positif
['worksfess', 'aku', 'pakai', 'aplikasi', 'atau', 'software', 'premium', 'capcut', 'adobe', 'canva', 'sama', 'ai', 'kayak', 'gpt', 'sama', 'gemini', 'itu', 'paling', 'alhamdulillah', 'ya', 'di', 'tanggung', 'sama', 'kantor', 'lumayan', 'sih', 'di', 'total', 'bisa', 'nguras', 'gaji', 'sendiri', 'tapi', 'tidak', 'pakai', 'akun', 'clone', 'jangan', 'pernah', 'beli', 'akun', 'clone', 'di', 'toko', 'online', 'buat', 'kerja', 'scam', 'anjir'];1;Positif
['gopalway', 'irysxyz', 'aku', 'mau', 'punya', 'toko', 'kelontong', 'dengan', 'data', 'ai', 'pesan', 'mana', 'ada', 'tidak', 'di', 'market'];-1;Negatif
['hai', 'guys', 'toko', 'ai', 'buka', 'lagi', 'ya', 'kali', 'ini', 'open', 'po', 'ya', 'mug', 'sama', 'keychain', 'open', 'po', 'sampai', 'juli', 'produksi', 'kirakira', 'minggu', 'lunas', 'cowok', 'form', 'detail', 'di', 'pict', 'bawah', 'ya', 'mug', 'kiwi'];4;Positif
['denizroni', 'bertoalberto', 'itu', 'teknologi', 'layar', 'interaktif', 'tanpa', 'sentuh', 'orangorang', 'di', 'video', 'mungkin', 'pakai', 'sensor', 'gerak', 'atau', 'ai', 'untuk', 'interaksi', 'dengan', 'layar', 'digital', 'tanpa', 'sentuh', 'kayak', 'nunjuk', 'atau', 'gera', 'tangan', 'ini', 'lagi', 'tren', 'di', 'tokotoko', 'tahun', 'buat', 'alam', 'belanja', 'yang', 'lebih', 'higienis', 'dan'];-3;Negatif
['makin', 'lancar', 'jangan', 'lewat', 'sempat', 'untuk', 'jadi', 'tim', 'swiftanytimeanywhere', 'dengan', 'teknologi', 'ai', 'kini', 'di', 'swift', 'go', 'ai', 'copilot', 'pc', 'dan', 'dapat', 'free', 'portable', 'screen', 'nila', 'juta', 'dapat', 'segera', 'di', 'acer', 'estore', 'official', 'store', 'acer', 'exclusive', 'store', 'dan', 'seluruh', 'toko'];3;Positif
['lawson', 'inc', 'salah', 'satu', 'jaring', 'minimarket', 'besar', 'di', 'jepang', 'resmi', 'buka', 'toko', 'serba', 'ada', 'generasi', 'baru', 'pada', 'juni', 'di', 'kawasan', 'takanawa', 'gateway', 'city', 'tokyo', 'yang', 'serba', 'canggih', 'allaboutjapan'];-2;Negatif
['langgan', 'sekaligus', 'atas', 'kurang', 'tenaga', 'kerja', 'salah', 'satu', 'fitur', 'utama', 'di', 'toko', 'ini', 'adalah', 'guna', 'kamera', 'ai', 'yang', 'sebar', 'di', 'seluruh', 'area', 'toko', 'kamera', 'ini', 'analis', 'perilaku', 'langgan', 'di', 'depan', 'rak', 'dan', 'tampil', 'rekomendasi', 'produk', 'cara', 'otomatis', 'lewat', 'digital'];4;Positif
['lawson', 'inc', 'salah', 'satu', 'jaring', 'minimarket', 'besar', 'di', 'jepang', 'resmi', 'buka', 'toko', 'serba', 'ada', 'generasi', 'baru', 'pada', 'juni', 'di', 'kawasan', 'takanawa', 'gateway', 'city', 'tokyo', 'toko', 'ini', 'gabung', 'teknologi', 'cerdas', 'buat', 'ai', 'dan', 'inovasi', 'digital', 'lain', 'untuk', 'tingkat', 'nyaman'];1;Positif
['herskus', 'masuk', 'saja', 'nas', 'biasa', 'aku', 'turun', 'di', 'seberang', 'circle', 'ke', 'terus', 'masuk', 'saja', 'ke', 'dalem', 'kalau', 'toko', 'ai', 'ai', 'yang', 'pernah', 'kunjung', 'tuh', 'belok', 'kanan', 'lupa', 'nama', 'toko'];-7;Negatif
['akan', 'ada', 'konferensi', 'pers', 'nyata', 'milik', 'toko', 'helm', 'rupa', 'geng', 'motor', 'laku', 'tawur', 'barang', 'bukti', 'upa', 'celurit', 'dan', 'katana', 'sudah', 'aman', 'juga', 'akan', 'selidik', 'siapa', 'balik', 'buat', 'video', 'ai', 'rekam', 'cctv', 'palsu', 'ini', 'karena', 'biasa', 'cctv', 'selalu', 'rusak', 'tapi', 'ini', 'kok', 'bisa'];2;Positif
['sudah', 'sopan', 'chat', 'ke', 'admin', 'toko', 'oranye', 'yang', 'balas', 'ai', 'tapi', 'helpful', 'sih', 'wkwkw'];0;Netral
['arsipaja', 'sudah', 'citra', 'polisi', 'sekarang', 'jeleeek', 'malah', 'makin', 'parah', 'bikin', 'video', 'ai', 'supaya', 'lihat', 'baik', 'cara', 'instan', 'bisa', 'tidak', 'bisa', 'fakta', 'lapang', 'nyata', 'lain', 'makin', 'buruk', 'malah'];-1;Negatif
['xyzjhn', 'agniashost', 'lhynx', 'tanyarlfes', 'kalau', 'cust', 'saja', 'bisa', 'sampai', 'ribu', 'arti', 'cust', 'punya', 'percaya', 'di', 'toko', 'kita', 'entah', 'dari', 'segi', 'layan', 'entah', 'kualitas', 'produk', 'dll', 'otak', 'kamu', 'sampai', 'situ', 'saja', 'tidak', 'bisa', 'cerna', 'malah', 'tanya', 'ai', 'aneh'];-4;Negatif
['tokopediacare', 'benar', 'ampas', 'ini', 'tokopedia', 'care', 'minta', 'bantu', 'jawab', 'ai', 'sudah', 'ke', 'cs', 'slow', 'resp', 'tidak', 'ada', 'solusi', 'tiba', 'bilang', 'beres', 'gue', 'integrasi', 'ke', 'tiktokshop', 'karena', 'gue', 'sudah', 'ada', 'toko', 'tiktok', 'fashion', 'toko', 'tokpedcampur', 'integrasi', 'lah', 'eh', 'toko', 'tokped', 'gue', 'jadi', 'tidak', 'bisa', 'upload', 'bareng', 'dong'];1;Positif
['haijuku', 'kityunna', 'itu', 'wfh', 'kak', 'nama', 'barang', 'di', 'pinjemin', 'sama', 'yang', 'punya', 'toko', 'nya', 'tapi', 'live', 'ya', 'pakai', 'akun', 'kita', 'syarat', 'harus', 'followersnya', 'min', 'aku', 'pernah', 'live', 'wfh', 'bidang', 'fashion', 'tapi', 'sekarang', 'sudah', 'tidak', 'kerja', 'karena', 'bos', 'ya', 'pilih', 'pakai', 'ai'];2;Positif
['youwriin', 'mandarinfess', 'channel', 'toko', 'film', 'dub', 'tapi', 'dia', 'dub', 'ya', 'tidak', 'aneh', 'kak', 'tidak', 'kaku', 'yang', 'pakai', 'voice', 'ai'];-3;Negatif
['ggyuxel', 'ke', 'buat', 'plastik', 'kresekan', 'begitu', 'mending', 'gue', 'beli', 'plastik', 'di', 'toko', 'ai', 'ai', 'entar', 'gue', 'print', 'logo', 'bp', 'nya'];1;Positif
